,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
1936035,177,CASH_OUT,1201681.76,C2146217272,1201681.76,0.0,C411880300,1069475.01,2271156.77,1
3972669,297,CASH_OUT,80640.89,C607034811,0.0,0.0,C461157772,2813096.48,2893737.37,0
5993582,420,CASH_OUT,341956.42,C865099324,341956.42,0.0,C1895897048,2191293.04,2533249.45,1
5805817,401,PAYMENT,9336.29,C1894353279,0.0,0.0,M200544534,0.0,0.0,0
2382135,195,CASH_OUT,127342.3,C540658137,127342.3,0.0,C517963020,0.0,127342.3,1
6272980,629,TRANSFER,7922.98,C329603302,7922.98,0.0,C1896146009,0.0,0.0,1
5899473,403,CASH_OUT,70399.0,C352168743,19727.0,0.0,C548592668,957860.06,1028259.06,0
2798476,217,CASH_OUT,35111.97,C807216769,0.0,0.0,C2028018260,3759179.76,3794291.73,0
2639352,209,CASH_OUT,95830.8,C1578514897,0.0,0.0,C1593675000,564751.05,660581.84,0
6010844,443,CASH_OUT,1162672.01,C154007666,1162672.01,0.0,C184163720,5026373.25,6189045.26,1
943379,43,CASH_OUT,9387.03,C1109005389,0.0,0.0,C730990323,354333.49,363720.52,0
3842816,282,CASH_IN,87249.83,C1120238406,0.0,87249.83,C1877910376,199841.51,112591.68,0
3596455,262,TRANSFER,2914653.69,C767295910,2914653.69,0.0,C258732542,0.0,0.0,1
6008553,436,CASH_OUT,513693.13,C2034397905,513693.13,0.0,C497880242,0.0,513693.13,1
6040021,487,TRANSFER,609400.88,C1295000556,609400.88,0.0,C1061559557,0.0,0.0,1
6068887,514,TRANSFER,137605.04,C424417978,137605.04,0.0,C1218914376,0.0,0.0,1
717793,37,CASH_OUT,180967.56,C1196784232,180967.56,0.0,C165922010,95280.53,276248.1,1
6020341,464,CASH_OUT,4640633.37,C2144262905,4640633.37,0.0,C1372520966,0.0,4640633.37,1
4437419,323,CASH_OUT,7596886.83,C1942950399,7596886.83,0.0,C1781043707,1022130.96,8619017.79,1
1454611,140,PAYMENT,8421.36,C1954649733,11266.0,2844.64,M2104846558,0.0,0.0,0
453061,19,CASH_IN,203149.03,C252678405,1186658.63,1389807.66,C190589575,421738.68,218589.64,0
5378623,376,PAYMENT,6801.72,C1291709924,0.0,0.0,M713724249,0.0,0.0,0
5563076,386,CASH_OUT,1500582.08,C869621048,1500582.08,0.0,C1722207907,24882357.62,26382939.7,1
2682224,210,CASH_OUT,23610.85,C1790329459,23610.85,0.0,C409233491,212041.22,235652.07,1
6271132,619,TRANSFER,418971.0,C857807998,418971.0,0.0,C1174958725,0.0,0.0,1
6168021,552,TRANSFER,221077.97,C2136556787,221077.97,0.0,C926634161,0.0,0.0,1
4260,3,TRANSFER,22877.0,C1247938090,22877.0,0.0,C1002031672,0.0,0.0,1
3070565,235,CASH_OUT,370395.5,C1118485536,0.0,0.0,C1035817996,994850.18,1365245.69,0
3883080,283,CASH_IN,175678.45,C1552362812,14668867.69,14844546.15,C919224807,1411348.69,1235670.24,0
673034,36,PAYMENT,30668.35,C355647038,104608.0,73939.65,M1836510109,0.0,0.0,0
3882553,283,CASH_IN,4220.2,C898453779,9400616.54,9404836.74,C1219064906,1935823.8,1931603.59,0
6019713,456,CASH_OUT,38180.99,C1210808398,38180.99,0.0,C475311068,134902.72,173083.71,1
2630966,209,CASH_OUT,99113.08,C478448503,21370.0,0.0,C1262208439,1316868.65,1415981.73,0
4493410,325,TRANSFER,30846.84,C913635242,30846.84,0.0,C282425253,0.0,0.0,1
6201660,578,TRANSFER,68755.57,C1864986190,68755.57,0.0,C1994735820,0.0,0.0,1
1091566,129,PAYMENT,1696.52,C198291859,0.0,0.0,M338711089,0.0,0.0,0
3698082,277,CASH_OUT,185937.28,C1325164338,7228.72,0.0,C101364755,1561717.51,1747654.79,0
4592303,328,PAYMENT,42738.41,C1217140303,131768.48,89030.07,M1024660666,0.0,0.0,0
6272927,624,CASH_OUT,69912.57,C1854018757,69912.57,0.0,C766040403,13393300.5,13463213.07,1
6272946,625,TRANSFER,20278.62,C251649722,20278.62,0.0,C1591313088,0.0,0.0,1
2124479,183,CASH_OUT,102347.02,C561427,561688.0,459340.98,C2023616558,437893.54,540240.56,0
6030110,473,TRANSFER,417620.07,C1833923167,417620.07,0.0,C2045180381,0.0,0.0,1
3375545,254,PAYMENT,6826.19,C1902998776,0.0,0.0,M26003245,0.0,0.0,0
5827706,402,CASH_IN,72428.51,C1104768835,1185627.79,1258056.3,C1279659877,282877.0,210448.49,0
5949246,405,CASH_IN,442133.48,C1102803753,9145046.51,9587179.99,C439549757,1917305.86,1475172.37,0
6292072,664,TRANSFER,331729.06,C1287144716,331729.06,0.0,C1962276701,0.0,0.0,1
4426519,322,PAYMENT,18638.91,C125449959,0.0,0.0,M1961759448,0.0,0.0,0
6312209,686,CASH_OUT,265354.11,C1460829636,30274.0,0.0,C1627957660,117034.39,382388.51,0
6351127,698,CASH_OUT,748726.81,C714886527,748726.81,0.0,C522001237,36292626.28,37041353.09,1
4470754,324,CASH_OUT,36062.17,C1235061503,48422.0,12359.83,C239210203,1266822.08,1302884.24,0
4388735,316,CASH_OUT,158279.4,C878032690,158279.4,0.0,C1366404133,778522.62,936802.02,1
2539531,206,CASH_OUT,5903046.38,C452885423,5903046.38,0.0,C1697903765,0.0,5903046.38,1
263383,15,CASH_OUT,428254.23,C820249668,1380298.25,952044.02,C1210872152,141533.0,313844.88,0
6039807,485,CASH_OUT,471906.6,C437383157,471906.6,0.0,C943161690,5930.71,477837.3,1
376841,17,CASH_OUT,195351.76,C268542581,195351.76,0.0,C504693752,156408.25,265841.0,1
6082018,521,CASH_OUT,28835.93,C602933297,28835.93,0.0,C950801074,263633.63,292469.56,1
3741797,279,TRANSFER,601222.02,C1700633166,601222.02,0.0,C1334915379,0.0,0.0,1
861645,42,TRANSFER,334276.08,C1374233613,334276.08,0.0,C443044241,0.0,0.0,1
6259308,601,CASH_OUT,414973.48,C25184874,414973.48,0.0,C1641312686,331305.86,746279.34,1
6220749,590,PAYMENT,9080.86,C1091567889,278128.0,269047.14,M143010794,0.0,0.0,0
5601334,394,CASH_OUT,348240.41,C1292634690,0.0,0.0,C59536988,1608830.44,1957070.85,0
973425,44,PAYMENT,2430.35,C1647538957,0.0,0.0,M1140582189,0.0,0.0,0
2167417,185,CASH_OUT,205974.77,C1545750164,0.0,0.0,C885806075,776959.88,982934.65,0
3643535,275,CASH_OUT,266131.24,C1159076200,39111.0,0.0,C363610560,264150.9,530282.14,0
4533882,326,PAYMENT,14613.66,C299623452,0.0,0.0,M2038074784,0.0,0.0,0
502379,20,CASH_OUT,243191.26,C430442436,0.0,0.0,C1339678445,4145221.07,4388412.33,0
537963,21,CASH_OUT,785323.0,C1794798581,785323.0,0.0,C801984124,803839.25,1720783.92,1
4785768,345,TRANSFER,116940.32,C1197962253,116940.32,0.0,C119628721,0.0,0.0,1
6358070,713,TRANSFER,108779.53,C1983454169,108779.53,0.0,C188272738,0.0,0.0,1
4266002,307,CASH_OUT,441423.44,C479817904,441423.44,0.0,C2038026076,671179.67,1112603.11,1
3502038,259,CASH_OUT,70213.39,C229488418,104617.0,34403.61,C20539261,14477.85,84691.23,0
6346940,694,CASH_OUT,96616.53,C761016865,49821.0,0.0,C921824511,7335926.69,7432543.21,0
4584852,328,CASH_OUT,6391.6,C1610942799,6391.6,0.0,C1312990529,2954292.05,2960683.65,1
3448767,257,PAYMENT,7079.41,C1281399266,28024.12,20944.71,M906495866,0.0,0.0,0
1030355,59,TRANSFER,394388.09,C1625333778,394388.09,0.0,C940087282,0.0,0.0,1
1030616,78,CASH_OUT,1321091.25,C1817853136,1321091.25,0.0,C1040572676,0.0,1321091.25,1
2381687,194,TRANSFER,452294.74,C927935901,452294.74,0.0,C1992560151,0.0,0.0,1
3288938,252,TRANSFER,76200.04,C376760344,76200.04,0.0,C1713255424,0.0,0.0,1
6305733,684,TRANSFER,459.38,C295421144,459.38,0.0,C2125715094,0.0,0.0,1
4245855,306,CASH_IN,185430.18,C1282390559,2635701.82,2821132.0,C202118168,1347015.75,1161585.57,0
6274160,637,TRANSFER,447474.67,C2075459960,447474.67,0.0,C515022418,0.0,0.0,1
2141232,184,PAYMENT,997.28,C633610765,0.0,0.0,M1715358353,0.0,0.0,0
3193185,243,TRANSFER,793886.87,C57496674,793886.87,0.0,C317811789,0.0,0.0,1
6077221,518,CASH_OUT,1165187.89,C1489843213,1165187.89,0.0,C784775373,0.0,1165187.89,1
6197915,574,PAYMENT,3905.77,C762021810,44092.0,40186.23,M2139997852,0.0,0.0,0
1773649,162,CASH_OUT,485172.42,C1980818963,40588.7,0.0,C1391856645,828755.18,1581826.43,0
2793714,216,TRANSFER,36300.25,C304225681,36300.25,0.0,C1268559255,0.0,0.0,1
151853,12,CASH_IN,111212.53,C1508262707,7043317.97,7154530.5,C701546927,2877472.87,2766260.34,0
1030634,79,CASH_OUT,432254.84,C1072407495,432254.84,0.0,C577652704,1300115.81,1732370.65,1
6272951,625,CASH_OUT,367631.15,C1668210142,367631.15,0.0,C618305910,0.0,367631.15,1
3664244,276,CASH_OUT,171634.55,C1578645197,0.0,0.0,C458179295,3652454.65,3824089.2,0
4632919,330,CASH_OUT,1031608.37,C1175145212,1031608.37,0.0,C357956588,0.0,1031608.37,1
6358744,714,TRANSFER,221167.84,C1378313671,221167.84,0.0,C1963510795,0.0,0.0,1
6332130,690,CASH_OUT,66643.99,C1532111392,66643.99,0.0,C1540253595,26677.15,93321.15,1
6032852,475,TRANSFER,71511.19,C5272295,71511.19,0.0,C1553362573,0.0,0.0,1
4205872,305,CASH_OUT,49820.32,C2145758545,0.0,0.0,C886412192,150283.09,200103.41,0
1030310,55,CASH_OUT,167715.53,C710580864,167715.53,0.0,C349231889,492360.21,660075.73,1
1030356,59,CASH_OUT,394388.09,C1802030448,394388.09,0.0,C707965723,1260564.49,1654952.58,1
6001567,427,CASH_OUT,474195.1,C1690528829,474195.1,0.0,C1949534570,0.0,474195.1,1
1266402,135,CASH_IN,381171.98,C844461211,412.0,381583.98,C1392942155,367622.19,0.0,0
6283815,658,CASH_OUT,54583.71,C288327856,54583.71,0.0,C1847735500,0.0,54583.71,1
2760470,213,TRANSFER,188658.45,C1117531125,188658.45,0.0,C315033309,0.0,0.0,1
5987696,409,TRANSFER,3260215.75,C1523193770,3260215.75,0.0,C670256021,0.0,0.0,1
1149872,131,CASH_OUT,107974.55,C1349960719,106042.0,0.0,C437341177,1353542.21,1461516.76,0
2545417,206,TRANSFER,381120.39,C690751944,51967.0,0.0,C2061430474,1621132.49,2002252.87,0
6279177,643,TRANSFER,1707.4,C876539224,1707.4,0.0,C1530583472,0.0,0.0,1
5649299,396,PAYMENT,29846.21,C1304563877,0.0,0.0,M470769760,0.0,0.0,0
6010856,444,CASH_OUT,348055.47,C1671922232,348055.47,0.0,C965261353,9391.67,357447.14,1
4784217,336,CASH_OUT,786573.0,C1420516343,786573.0,0.0,C567741813,0.0,786573.0,1
2930326,229,CASH_IN,99477.2,C1921753606,694.0,100171.2,C1758099099,6282372.59,6182895.39,0
5733963,399,PAYMENT,15107.17,C1732290774,100734.0,85626.83,M1904515574,0.0,0.0,0
3421488,256,PAYMENT,12357.91,C246040385,119751.0,107393.09,M1659544231,0.0,0.0,0
3869815,283,TRANSFER,924912.26,C626512080,924912.26,0.0,C559962002,0.0,0.0,1
2370765,191,CASH_OUT,2815.61,C1729215544,2815.61,0.0,C1583247514,64348.28,67163.9,1
1030497,68,TRANSFER,13890.42,C1860550733,13890.42,0.0,C731457880,0.0,0.0,1
622427,34,CASH_IN,97003.26,C914793029,23645954.29,23742957.55,C2000443221,1227145.75,1130142.49,0
281733,15,CASH_OUT,116943.16,C184915967,0.0,0.0,C835438390,1070419.72,1114457.31,0
1015256,47,CASH_OUT,225850.53,C478694396,225850.53,0.0,C310772625,5063600.9,5289451.43,1
5640221,396,CASH_OUT,50536.68,C276369888,0.0,0.0,C45761296,1062407.81,1112944.49,0
6168716,561,CASH_OUT,1383818.98,C602727752,1383818.98,0.0,C1182308451,26146.79,1409965.77,1
3968579,297,CASH_OUT,370564.33,C2011956354,397561.0,26996.67,C113284637,986880.87,1357445.2,0
3316526,252,TRANSFER,969024.99,C1198982232,6636.0,0.0,C592699993,49842.83,1018867.82,0
4114997,302,PAYMENT,26020.38,C1810216607,20943.32,0.0,M188262340,0.0,0.0,0
2428858,202,CASH_OUT,140245.27,C925308274,12199.0,0.0,C220813592,94741.36,234986.62,0
6273204,636,TRANSFER,222517.07,C1817714534,222517.07,0.0,C1843295387,0.0,0.0,1
4215825,305,PAYMENT,14799.92,C1845626198,0.0,0.0,M557042320,0.0,0.0,0
576319,27,TRANSFER,329937.88,C699198167,329937.88,0.0,C2064246111,0.0,0.0,1
1511351,149,CASH_OUT,5477272.72,C478532233,5477272.72,0.0,C1188145688,0.0,5477272.72,1
6271925,621,PAYMENT,8422.56,C2037848134,143095.0,134672.44,M1927724673,0.0,0.0,0
2562586,206,PAYMENT,9686.22,C1188408163,0.0,0.0,M1089946850,0.0,0.0,0
6328870,689,CASH_OUT,276253.24,C921347828,276253.24,0.0,C291010044,247810.47,524063.71,1
777887,39,PAYMENT,14115.39,C776321926,0.0,0.0,M665636413,0.0,0.0,0
1262330,134,TRANSFER,1525742.02,C311903293,1525742.02,0.0,C974621415,0.0,0.0,1
6020195,460,CASH_OUT,76548.48,C2032238862,76548.48,0.0,C881850638,2635449.31,2711997.79,1
4520958,326,PAYMENT,7964.59,C1921698989,21012.0,13047.41,M177030004,0.0,0.0,0
2342458,189,CASH_OUT,162947.13,C1079627993,14476.0,0.0,C198852440,117417.31,280364.44,0
3003677,232,CASH_IN,36847.6,C327974070,40445.0,77292.6,C1275619562,0.0,0.0,0
4326848,308,CASH_OUT,28782.26,C129245948,0.0,0.0,C1280201782,34041.76,62824.02,0
2799880,217,TRANSFER,972713.05,C706587857,972713.05,0.0,C1000855680,0.0,0.0,1
5996412,425,CASH_OUT,460434.46,C913609699,460434.46,0.0,C1256545087,1046172.48,1506606.94,1
5648299,396,CASH_OUT,37826.53,C512722935,0.0,0.0,C419621115,764770.92,802597.46,0
3884416,283,CASH_OUT,73113.84,C378234232,21054.0,0.0,C1761104408,0.0,73113.84,0
6362390,725,TRANSFER,873322.61,C488866911,873322.61,0.0,C850044970,0.0,0.0,1
1068587,120,TRANSFER,746518.21,C1049419908,746518.21,0.0,C713376763,0.0,0.0,1
1647519,158,CASH_OUT,171456.83,C1871574805,171456.83,0.0,C1987416199,546812.73,718269.56,1
576920,33,PAYMENT,15980.82,C1766920254,22493.0,6512.18,M916786801,0.0,0.0,0
5994339,421,CASH_OUT,10000000.0,C1505056771,10000000.0,0.0,C1036108574,1886102.76,11886102.76,1
3248142,250,PAYMENT,2917.95,C1267864249,345933.57,343015.61,M17475331,0.0,0.0,0
1106001,130,CASH_IN,106283.35,C484896083,8213296.18,8319579.53,C1882814222,210446.05,104162.7,0
59126,9,CASH_IN,81788.75,C99461924,2684866.36,2766655.11,C1835188913,329430.15,1124042.15,0
1401592,139,CASH_OUT,97093.55,C508657241,0.0,0.0,C222743251,145219.77,242313.32,0
5563779,391,TRANSFER,1309940.05,C291081099,1309940.05,0.0,C1496286083,0.0,0.0,1
1973234,178,CASH_OUT,1796069.2,C997942901,1796069.2,0.0,C1057783924,0.0,1796069.2,1
6076074,518,CASH_OUT,242896.12,C523279178,242896.12,0.0,C149546103,2182109.56,2425005.68,1
3610931,267,CASH_OUT,1259972.05,C34669329,1259972.05,0.0,C1107140692,0.0,1259972.05,1
3585606,262,TRANSFER,2016790.84,C1000331499,2016790.84,0.0,C1778895918,0.0,0.0,1
5020363,353,CASH_OUT,31786.69,C339250133,0.0,0.0,C1126665415,445304.33,477091.02,0
2496961,204,PAYMENT,13212.47,C2007106242,201947.0,188734.53,M1064158896,0.0,0.0,0
3067021,235,CASH_IN,186047.76,C733426203,631496.89,817544.65,C1529577518,820661.57,634613.81,0
33913,8,TRANSFER,29707.86,C1825456600,29707.86,0.0,C570409417,0.0,0.0,1
2226069,186,CASH_OUT,201531.36,C1389460060,0.0,0.0,C2053705698,6169850.98,6371382.34,0
4006671,298,CASH_OUT,282050.29,C712684850,0.0,0.0,C674191210,680218.04,962268.32,0
995662,45,TRANSFER,4919642.57,C1457431353,4919642.57,0.0,C203170379,0.0,0.0,1
6279009,642,CASH_IN,322580.97,C494278225,4960976.44,5283557.41,C1361937529,737045.06,414464.09,0
598456,33,CASH_OUT,18449.83,C457616714,0.0,0.0,C757108857,4102962.54,4121412.38,0
6019723,457,CASH_OUT,1017016.67,C1729864710,1017016.67,0.0,C497024092,0.0,1017016.67,1
2709470,211,DEBIT,2631.9,C586829455,3861.0,1229.1,C1578953993,75247.85,77879.75,0
907634,43,PAYMENT,9833.97,C2078928285,269654.81,259820.84,M573996372,0.0,0.0,0
595645,33,CASH_IN,101916.94,C1119783184,5099511.96,5201428.91,C1768624785,391370.41,289453.47,0
6305422,684,TRANSFER,1430050.84,C590147812,1430050.84,0.0,C490830466,0.0,0.0,1
6020282,461,CASH_OUT,873356.47,C528486707,873356.47,0.0,C759025632,105657.71,979014.18,1
5629814,395,CASH_IN,80851.26,C1401334939,6992920.56,7073771.82,C1055674372,287793.2,206941.93,0
3173510,238,DEBIT,9240.85,C409143334,100622.63,91381.78,C2056206151,274963.61,284204.46,0
667086,36,CASH_OUT,113338.99,C371645181,113338.99,0.0,C895376277,3290608.15,3403947.14,1
6273154,632,TRANSFER,480404.03,C1962729026,480404.03,0.0,C1853051693,0.0,0.0,1
5987531,409,TRANSFER,2284476.12,C85727598,2284476.12,0.0,C577003768,0.0,0.0,1
3592472,262,CASH_OUT,218074.57,C90566607,218074.57,0.0,C584575879,162623.65,380698.21,1
3179531,239,PAYMENT,29572.64,C1189860610,44009.41,14436.78,M651301636,0.0,0.0,0
4622503,329,TRANSFER,609088.19,C1424292874,22067.0,0.0,C521715812,0.0,609088.19,0
6265589,614,CASH_OUT,4212682.84,C1612893678,4212682.84,0.0,C1786445505,9728.68,4222411.52,1
3693501,277,TRANSFER,226804.13,C1004336210,226804.13,0.0,C2087942542,0.0,0.0,1
1059528,102,TRANSFER,46081.45,C1009233877,46081.45,0.0,C1072793235,0.0,0.0,1
1596215,156,TRANSFER,79031.41,C1561180721,79031.41,0.0,C354861131,0.0,0.0,1
3924228,285,CASH_OUT,268714.21,C1675041609,0.0,0.0,C1831622534,1679867.05,2643223.82,0
5772475,400,CASH_OUT,151590.94,C1055111040,33948.0,0.0,C1917767382,1774106.88,1925697.81,0
6296183,673,CASH_OUT,73053.41,C950160827,73053.41,0.0,C1254045006,811041.41,884094.82,1
3855278,283,CASH_OUT,101515.68,C1732619853,101515.68,0.0,C113661013,0.0,101515.68,1
1701654,159,TRANSFER,224661.54,C412407665,224661.54,0.0,C158610955,0.0,0.0,1
1888791,164,CASH_IN,90138.27,C1336672218,323.0,90461.27,C747184469,17607387.07,17517248.79,0
576343,30,CASH_OUT,122235.11,C356571967,122235.11,0.0,C1905066109,0.0,122235.11,1
6202670,582,CASH_OUT,47662.13,C1447139298,47662.13,0.0,C1487365268,147954.8,195616.93,1
2108034,183,CASH_IN,137314.15,C889406641,763281.94,900596.09,C890564964,418227.0,280912.84,0
6188082,570,TRANSFER,1021194.38,C414924099,1021194.38,0.0,C1028145204,0.0,0.0,1
5563757,389,TRANSFER,1090527.71,C1037819437,1090527.71,0.0,C1813486985,0.0,0.0,1
519272,20,PAYMENT,6388.09,C1486655447,193279.2,186891.11,M1130342305,0.0,0.0,0
908285,43,CASH_IN,118800.13,C262273876,30983.0,149783.13,C1748313541,278998.34,160198.21,0
2763938,213,CASH_OUT,1960.56,C20549060,0.0,0.0,C1827979562,277156.92,279117.48,0
6009347,439,CASH_OUT,112656.24,C567378649,112656.24,0.0,C1804497744,0.0,112656.24,1
4929505,350,CASH_OUT,5963850.34,C1892591356,5963850.34,0.0,C1336813990,224597.16,6188447.5,1
3960281,291,TRANSFER,2324907.08,C1426577344,2324907.08,0.0,C1833411414,0.0,0.0,1
2819599,226,PAYMENT,39460.69,C84482500,0.0,0.0,M544688667,0.0,0.0,0
3089541,235,PAYMENT,11723.63,C1993469403,0.0,0.0,M957618096,0.0,0.0,0
2452976,203,PAYMENT,7574.16,C1635630190,0.0,0.0,M1103034413,0.0,0.0,0
2314925,188,CASH_IN,322499.25,C1631505053,402826.0,725325.25,C1191370226,94205.5,0.0,0
3989718,298,CASH_OUT,413761.17,C1875110490,0.0,0.0,C1745116678,1439188.15,1852949.32,0
5388003,376,CASH_OUT,83706.1,C1185099069,0.0,0.0,C2111057675,10537809.18,10621515.28,0
1099113,130,PAYMENT,10569.52,C341616471,0.0,0.0,M984036438,0.0,0.0,0
1312569,136,CASH_OUT,128043.32,C2095759780,7434.0,0.0,C2051170349,875574.51,1028682.24,0
1030688,84,CASH_OUT,10000000.0,C824646662,10000000.0,0.0,C1917849910,0.0,10000000.0,1
6282922,656,CASH_OUT,110528.53,C2014517092,110528.53,0.0,C1002952732,600331.95,710860.48,1
1070142,125,TRANSFER,144065.75,C699771361,144065.75,0.0,C1114367477,0.0,0.0,1
1554948,154,PAYMENT,12300.87,C1255198842,3689.0,0.0,M622047633,0.0,0.0,0
3578418,261,CASH_OUT,163353.64,C1415552520,163353.64,0.0,C1498741927,5100683.15,5264036.79,1
6298397,681,TRANSFER,807466.16,C1365547819,807466.16,0.0,C1383531200,0.0,0.0,1
278575,15,CASH_OUT,51793.48,C1875707069,15332.0,0.0,C1260825459,0.0,51793.48,0
6296003,671,CASH_OUT,188731.21,C1456949196,188731.21,0.0,C1275666742,591154.11,779885.32,1
6281812,652,CASH_OUT,80397.86,C1111928189,80397.86,0.0,C909134894,410068.69,490466.54,1
1889116,164,PAYMENT,30928.74,C1628152092,310917.0,279988.26,M2014305112,0.0,0.0,0
4321693,308,PAYMENT,5320.43,C2140191898,56681.0,51360.57,M682901418,0.0,0.0,0
1083945,129,CASH_IN,440312.86,C1664511885,232.0,440544.86,C2145620907,98374.77,0.0,0
5188059,367,CASH_OUT,902483.91,C1202457928,902483.91,0.0,C2142717530,2271023.91,3173507.82,1
4336443,308,PAYMENT,2890.56,C699822246,50832.0,47941.44,M1392950893,0.0,0.0,0
6162768,550,TRANSFER,1613281.82,C1356014393,1613281.82,0.0,C855243703,0.0,0.0,1
3514474,259,PAYMENT,10474.08,C584842037,20965.0,10490.92,M923503278,0.0,0.0,0
4929504,350,TRANSFER,5963850.34,C1131453044,5963850.34,0.0,C191560026,0.0,0.0,1
810926,40,CASH_OUT,249097.11,C2107563195,65358.0,0.0,C1178950434,1209919.68,1459016.8,0
1030499,68,TRANSFER,281743.12,C2139323336,281743.12,0.0,C1787061281,0.0,0.0,1
2970202,231,CASH_IN,343315.65,C1059775486,1677319.31,2020634.95,C608680794,1672038.82,1328723.17,0
3664724,276,CASH_OUT,6751.45,C1247000354,0.0,0.0,C1206352439,3072547.4,3079298.85,0
200845,13,CASH_OUT,454859.39,C1274887619,0.0,0.0,C2146670328,0.0,454859.39,1
6259921,603,CASH_OUT,1263340.66,C262166214,1263340.66,0.0,C1840377384,4780628.29,6043968.95,1
3862884,283,CASH_IN,145285.34,C1424094551,23432767.59,23578052.93,C1362294651,4056732.14,3911446.8,0
5964742,406,CASH_OUT,4160888.06,C1407865578,4160888.06,0.0,C94243065,367689.67,4528577.73,1
3549905,260,TRANSFER,132447.9,C447721860,29764.0,0.0,C447578381,2247762.67,2380210.57,0
1030680,84,CASH_OUT,2627070.5,C771703338,2627070.5,0.0,C1350764838,463083.63,3090154.12,1
1059560,104,TRANSFER,655294.3,C935429105,655294.3,0.0,C1630335689,0.0,0.0,1
6008447,436,CASH_OUT,59841.44,C1061422162,59841.44,0.0,C1799894308,0.0,59841.44,1
622611,34,TRANSFER,1016540.35,C638438531,1016540.35,0.0,C2146216948,0.0,0.0,1
2453110,203,PAYMENT,12894.17,C1399363877,0.0,0.0,M1781821987,0.0,0.0,0
6027402,470,TRANSFER,120843.94,C1360860736,120843.94,0.0,C832749526,0.0,0.0,1
1482204,141,TRANSFER,1589614.75,C227497385,1589614.75,0.0,C195200661,0.0,0.0,1
3358625,254,CASH_IN,222150.41,C365776668,19852.0,242002.41,C1522346188,72866.55,0.0,0
1030721,86,TRANSFER,372344.58,C466502993,372344.58,0.0,C1376830476,0.0,0.0,1
6030597,474,CASH_OUT,87167.88,C817565031,87167.88,0.0,C2032615769,421005.27,508173.15,1
2942788,230,PAYMENT,1273.02,C1225837329,24067.53,22794.51,M405270811,0.0,0.0,0
3399815,255,CASH_OUT,89540.17,C46632672,37601.0,0.0,C2069557744,1934181.68,2023721.85,0
6010866,444,CASH_OUT,1186725.39,C16940158,1186725.39,0.0,C273240830,571163.84,1757889.23,1
300210,15,TRANSFER,743058.37,C732822283,2042.0,0.0,C2082083030,384775.93,1127834.29,0
1689920,159,PAYMENT,17186.7,C475558995,119312.0,102125.3,M4343535,0.0,0.0,0
4359294,309,CASH_OUT,17538.45,C1826522803,0.0,0.0,C1605777785,2192368.19,2209906.64,0
4495750,325,PAYMENT,4491.41,C1009007943,0.0,0.0,M1448912700,0.0,0.0,0
6259933,604,CASH_OUT,714218.48,C1835708623,714218.48,0.0,C1881116283,106940.83,821159.31,1
4677874,331,CASH_IN,1476.74,C1071852861,4560857.06,4562333.8,C1595521610,4447797.45,4446320.7,0
6171723,563,CASH_OUT,633610.66,C382898342,633610.66,0.0,C1625958226,0.0,633610.66,1
17136,8,TRANSFER,1370353.1,C78453645,691991.74,0.0,C1823908748,9116.0,0.0,0
3268194,251,CASH_OUT,248606.47,C704823091,545.0,0.0,C245619941,1711571.42,1960177.89,0
5663420,396,CASH_OUT,87858.34,C172609714,211446.0,123587.66,C484418799,0.0,87858.34,0
2162607,184,CASH_OUT,230744.96,C924599880,39008.0,0.0,C1004955870,120850.74,351595.7,0
594467,33,PAYMENT,6901.53,C1898738811,6117.0,0.0,M1754751124,0.0,0.0,0
792758,40,CASH_OUT,311105.65,C1885549451,0.0,0.0,C1888207282,4180292.15,4491397.81,0
6351186,699,CASH_OUT,62372.43,C1915659563,62372.43,0.0,C421781202,1195387.47,1257759.9,1
3417477,256,CASH_OUT,269125.17,C1380681180,564.0,0.0,C268807593,295860.46,564985.64,0
3000947,232,PAYMENT,6149.72,C2131788238,0.0,0.0,M688927110,0.0,0.0,0
6271789,620,TRANSFER,18405.16,C1666828573,18405.16,0.0,C886178722,0.0,0.0,1
